address,name,rssi,txPower,isConnectable,local_x,local_y,local_z,latitude,longitude,timestamp,rawData
33:D6:7C:E5:FD:C5,,127,127,False,-1.256604,-0.4396255,5.146917,39.7221641540527,-105.182769775391,58.3955535888672,33:D6:7C:E5:FD:C5||127|127|false|UNKNOWN|1|0|255|0|6:AQkgIstoioGjPeyh5dfZ70g02Uf/B1d4yJf3||||Hv8GAAEJICLLaIqBoz3soeXX2e9INNlH/wdXeMiX9wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402068739
24:FC:E5:B8:A4:6B,[TV] Samsung 8 Series (75),-64,127,False,-1.262494,-0.3269355,5.211325,39.7221565246582,-105.182807922363,279.535125732422,24:FC:E5:B8:A4:6B|[TV] Samsung 8 Series (75)|-64|127|false|DUAL|1|0|255|0|117:QgQBgGAk/OW4pGsm/OW4pGoBAAAAAAAA||||G/91AEIEAYBgJPzluKRrJvzluKRqAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402289868
52:7E:30:E9:82:4B,,-83,127,True,-1.142699,-0.4285521,4.818329,39.7221641540527,-105.182769775391,59.127815246582,52:7E:30:E9:82:4B||-83|127|true|UNKNOWN|1|0|255|0|76:EAYeGl+6WZkBAAAAAAAAAAAAAAAAgAAAAA==|||26|AgEaAgoMC/9MABAGHhpfulmZFP9MAAEAAAAAAAAAAAAAAACAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402069448
24:FC:E5:B8:A4:6B,[TV] Samsung 8 Series (75),-66,127,False,-1.142699,-0.4285521,4.818329,39.7221641540527,-105.182769775391,59.127815246582,24:FC:E5:B8:A4:6B|[TV] Samsung 8 Series (75)|-66|127|false|DUAL|1|0|255|0|117:QgQBgGAk/OW4pGsm/OW4pGoBAAAAAAAA||||G/91AEIEAYBgJPzluKRrJvzluKRqAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402069471
33:D6:7C:E5:FD:C5,,-68,127,False,-1.142699,-0.4285521,4.818329,39.7221641540527,-105.182769775391,59.127815246582,33:D6:7C:E5:FD:C5||-68|127|false|UNKNOWN|1|0|255|0|6:AQkgIstoioGjPeyh5dfZ70g02Uf/B1d4yJf3||||Hv8GAAEJICLLaIqBoz3soeXX2e9INNlH/wdXeMiX9wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402069474
0D:24:F1:43:F3:99,,-74,127,False,-1.133413,-0.426492,4.802633,39.7221641540527,-105.182769775391,59.1610832214355,0D:24:F1:43:F3:99||-74|127|false|UNKNOWN|1|0|255|0|76:CQYDpsCoDGo=|||26|AgEaC/9MAAkGA6bAqAxqAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402069507
66:27:43:94:42:43,,-67,127,True,-1.118074,-0.4249831,4.77026,39.7221641540527,-105.182769775391,59.2276573181152,66:27:43:94:42:43||-67|127|true|UNKNOWN|1|0|255|0|76:EAUZHJbb/Q==|||26|AgEaAgoMCv9MABAFGRyW2/0AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402069572
33:D6:7C:E5:FD:C5,,-72,127,False,-1.111135,-0.4252355,4.753232,39.7221641540527,-105.182769775391,59.2609786987305,33:D6:7C:E5:FD:C5||-72|127|false|UNKNOWN|1|0|255|0|6:AQkgIstoioGjPeyh5dfZ70g02Uf/B1d4yJf3||||Hv8GAAEJICLLaIqBoz3soeXX2e9INNlH/wdXeMiX9wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402069585
24:FC:E5:B8:A4:6B,[TV] Samsung 8 Series (75),-70,127,False,-1.10599,-0.4240085,4.740812,39.7221641540527,-105.182769775391,59.2942504882813,24:FC:E5:B8:A4:6B|[TV] Samsung 8 Series (75)|-70|127|false|DUAL|1|0|255|0|117:QgQBgGAk/OW4pGsm/OW4pGoBAAAAAAAA||||G/91AEIEAYBgJPzluKRrJvzluKRqAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402069639
33:D6:7C:E5:FD:C5,,-79,127,False,-1.099273,-0.4181954,4.729396,39.7221641540527,-105.182769775391,59.3608169555664,33:D6:7C:E5:FD:C5||-79|127|false|UNKNOWN|1|0|255|0|6:AQkgIstoioGjPeyh5dfZ70g02Uf/B1d4yJf3||||Hv8GAAEJICLLaIqBoz3soeXX2e9INNlH/wdXeMiX9wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402069694
0D:24:F1:43:F3:99,,-74,127,False,-1.099273,-0.4181954,4.729396,39.7221641540527,-105.182769775391,59.3608169555664,0D:24:F1:43:F3:99||-74|127|false|UNKNOWN|1|0|255|0|76:CQYDpsCoDGo=|||26|AgEaC/9MAAkGA6bAqAxqAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402069689
52:7E:30:E9:82:4B,,-79,127,True,-1.095289,-0.4175278,4.716041,39.7221641540527,-105.182769775391,59.3941230773926,52:7E:30:E9:82:4B||-79|127|true|UNKNOWN|1|0|255|0|76:EAYeGl+6WZkBAAAAAAAAAAAAAAAAgAAAAA==|||26|AgEaAgoMC/9MABAGHhpfulmZFP9MAAEAAAAAAAAAAAAAAACAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402069721
7E:99:35:2B:65:70,,127,127,False,-1.12949,-0.4393511,4.715078,39.7221603393555,-105.182792663574,77.7989807128906,7E:99:35:2B:65:70||127|127|false|UNKNOWN|1|0|255|0|6:AQkgAjQcGoqTvcCMP6WvjdO/rbK/3C1BhQRP||||Hv8GAAEJIAI0HBqKk73AjD+lr43Tv62yv9wtQYUETwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402088119
0D:24:F1:43:F3:99,,-75,127,False,-1.126698,-0.4410171,4.724303,39.7221603393555,-105.182792663574,77.8322448730469,0D:24:F1:43:F3:99||-75|127|false|UNKNOWN|1|0|255|0|76:CQYDpsCoDGo=|||26|AgEaC/9MAAkGA6bAqAxqAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402088175
52:7E:30:E9:82:4B,,-87,127,True,-1.123163,-0.443514,4.74078,39.7221603393555,-105.182792663574,77.8655242919922,52:7E:30:E9:82:4B||-87|127|true|UNKNOWN|1|0|255|0|76:EAYeGl+6WZkBAAAAAAAAAAAAAAAAgAAAAA==|||26|AgEaAgoMC/9MABAGHhpfulmZFP9MAAEAAAAAAAAAAAAAAACAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402088191
33:D6:7C:E5:FD:C5,,-67,127,False,-1.123163,-0.443514,4.74078,39.7221603393555,-105.182792663574,77.8655242919922,33:D6:7C:E5:FD:C5||-67|127|false|UNKNOWN|1|0|255|0|6:AQkgIstoioGjPeyh5dfZ70g02Uf/B1d4yJf3||||Hv8GAAEJICLLaIqBoz3soeXX2e9INNlH/wdXeMiX9wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402088193
33:D6:7C:E5:FD:C5,,-73,127,False,-1.118832,-0.4398867,4.773731,39.7221603393555,-105.182792663574,77.9653549194336,33:D6:7C:E5:FD:C5||-73|127|false|UNKNOWN|1|0|255|0|6:AQkgIstoioGjPeyh5dfZ70g02Uf/B1d4yJf3||||Hv8GAAEJICLLaIqBoz3soeXX2e9INNlH/wdXeMiX9wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402088298
24:FC:E5:B8:A4:6B,[TV] Samsung 8 Series (75),-58,127,False,-1.111422,-0.4353867,4.799393,39.7221603393555,-105.182792663574,78.0319137573242,24:FC:E5:B8:A4:6B|[TV] Samsung 8 Series (75)|-58|127|false|DUAL|1|0|255|0|117:QgQBgGAk/OW4pGsm/OW4pGoBAAAAAAAA||||G/91AEIEAYBgJPzluKRrJvzluKRqAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402088359
0D:24:F1:43:F3:99,,-68,127,False,-1.111422,-0.4353867,4.799393,39.7221603393555,-105.182792663574,78.0319137573242,0D:24:F1:43:F3:99||-68|127|false|UNKNOWN|1|0|255|0|76:CQYDpsCoDGo=|||26|AgEaC/9MAAkGA6bAqAxqAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402088363
05:7A:17:32:4F:C4,,-84,127,False,-1.110442,-0.4327106,4.807344,39.7221603393555,-105.182792663574,78.0651931762695,05:7A:17:32:4F:C4||-84|127|false|UNKNOWN|1|0|255|0|6:AQkgImi8Y31aXlCQLQdnjPcDwkKjA6pOPgLC||||Hv8GAAEJICJovGN9Wl5QkC0HZ4z3A8JCowOqTj4CwgAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402088395
33:D6:7C:E5:FD:C5,,-70,127,False,-1.110442,-0.4327106,4.807344,39.7221603393555,-105.182792663574,78.0651931762695,33:D6:7C:E5:FD:C5||-70|127|false|UNKNOWN|1|0|255|0|6:AQkgIstoioGjPeyh5dfZ70g02Uf/B1d4yJf3||||Hv8GAAEJICLLaIqBoz3soeXX2e9INNlH/wdXeMiX9wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402088407
24:FC:E5:B8:A4:6B,[TV] Samsung 8 Series (75),-58,127,False,-1.102565,-0.4292367,4.834357,39.7221603393555,-105.182792663574,78.1650390625,24:FC:E5:B8:A4:6B|[TV] Samsung 8 Series (75)|-58|127|false|DUAL|1|0|255|0|117:QgQBgGAk/OW4pGsm/OW4pGoBAAAAAAAA||||G/91AEIEAYBgJPzluKRrJvzluKRqAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402088502
33:D6:7C:E5:FD:C5,,-82,127,False,-1.102565,-0.4292367,4.834357,39.7221603393555,-105.182792663574,78.1650390625,33:D6:7C:E5:FD:C5||-82|127|false|UNKNOWN|1|0|255|0|6:AQkgIstoioGjPeyh5dfZ70g02Uf/B1d4yJf3||||Hv8GAAEJICLLaIqBoz3soeXX2e9INNlH/wdXeMiX9wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402088506
C9:E9:9D:0E:0C:2A,,-87,127,False,-1.102565,-0.4292367,4.834357,39.7221603393555,-105.182792663574,78.1650390625,C9:E9:9D:0E:0C:2A||-87|127|false|UNKNOWN|1|0|255|0|76:EgIAAw==||||B/9MABICAAMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402088508
0D:24:F1:43:F3:99,,-73,127,False,-1.095849,-0.4286658,4.855695,39.7221603393555,-105.182792663574,78.2315673828125,0D:24:F1:43:F3:99||-73|127|false|UNKNOWN|1|0|255|0|76:CQYDpsCoDGo=|||26|AgEaC/9MAAkGA6bAqAxqAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402088551
33:D6:7C:E5:FD:C5,,-71,127,False,-1.148261,-0.4306817,3.710295,39.7221641540527,-105.182777404785,61.258056640625,33:D6:7C:E5:FD:C5||-71|127|false|UNKNOWN|1|0|255|0|6:AQkgIstoioGjPeyh5dfZ70g02Uf/B1d4yJf3||||Hv8GAAEJICLLaIqBoz3soeXX2e9INNlH/wdXeMiX9wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402071585
52:7E:30:E9:82:4B,,-73,127,True,-1.156357,-0.4303474,3.692489,39.7221641540527,-105.182777404785,61.2913360595703,52:7E:30:E9:82:4B||-73|127|true|UNKNOWN|1|0|255|0|76:EAYeGl+6WZkBAAAAAAAAAAAAAAAAgAAAAA==|||26|AgEaAgoMC/9MABAGHhpfulmZFP9MAAEAAAAAAAAAAAAAAACAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402071621
EF:00:86:F2:B7:89,,-74,127,False,-1.156357,-0.4303474,3.692489,39.7221641540527,-105.182777404785,61.2913360595703,EF:00:86:F2:B7:89||-74|127|false|UNKNOWN|1|0|255|0|76:EgIAAA==||||B/9MABICAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402071626
24:FC:E5:B8:A4:6B,[TV] Samsung 8 Series (75),-72,127,False,-1.164674,-0.4309754,3.670405,39.7221641540527,-105.182777404785,61.3246192932129,24:FC:E5:B8:A4:6B|[TV] Samsung 8 Series (75)|-72|127|false|DUAL|1|0|255|0|117:QgQBgGAk/OW4pGsm/OW4pGoBAAAAAAAA||||G/91AEIEAYBgJPzluKRrJvzluKRqAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402071661
0D:24:F1:43:F3:99,,-69,127,False,-1.173708,-0.4305979,3.650566,39.7221641540527,-105.182777404785,61.3579254150391,0D:24:F1:43:F3:99||-69|127|false|UNKNOWN|1|0|255|0|76:CQYDpsCoDGo=|||26|AgEaC/9MAAkGA6bAqAxqAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402071691
24:FC:E5:B8:A4:6B,[TV] Samsung 8 Series (75),-81,127,False,-1.200503,-0.426277,3.609704,39.7221641540527,-105.182777404785,61.4578018188477,24:FC:E5:B8:A4:6B|[TV] Samsung 8 Series (75)|-81|127|false|DUAL|1|0|255|0|117:QgQBgGAk/OW4pGsm/OW4pGoBAAAAAAAA||||G/91AEIEAYBgJPzluKRrJvzluKRqAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402071793
33:D6:7C:E5:FD:C5,,-78,127,False,-1.200503,-0.426277,3.609704,39.7221641540527,-105.182777404785,61.4578018188477,33:D6:7C:E5:FD:C5||-78|127|false|UNKNOWN|1|0|255|0|6:AQkgIstoioGjPeyh5dfZ70g02Uf/B1d4yJf3||||Hv8GAAEJICLLaIqBoz3soeXX2e9INNlH/wdXeMiX9wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402071801
0D:24:F1:43:F3:99,,-79,127,False,-1.220227,-0.4259867,3.576422,39.7221641540527,-105.182777404785,61.5243759155273,0D:24:F1:43:F3:99||-79|127|false|UNKNOWN|1|0|255|0|76:CQYDpsCoDGo=|||26|AgEaC/9MAAkGA6bAqAxqAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402071872
24:FC:E5:B8:A4:6B,[TV] Samsung 8 Series (75),-83,127,False,-1.212549,-0.4837307,3.685377,39.7221565246582,-105.18278503418,222.788024902344,24:FC:E5:B8:A4:6B|[TV] Samsung 8 Series (75)|-83|127|false|DUAL|1|0|255|0|117:QgQBgGAk/OW4pGsm/OW4pGoBAAAAAAAA||||G/91AEIEAYBgJPzluKRrJvzluKRqAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402233125
6D:6F:0F:93:8F:27,,-85,127,True,-1.185019,-0.4859749,3.588924,39.7221565246582,-105.18278503418,222.954437255859,6D:6F:0F:93:8F:27||-85|127|true|UNKNOWN|1|0|255|0|||||AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402233281
24:FC:E5:B8:A4:6B,[TV] Samsung 8 Series (75),-70,127,False,-1.185019,-0.4859749,3.588924,39.7221565246582,-105.18278503418,222.954437255859,24:FC:E5:B8:A4:6B|[TV] Samsung 8 Series (75)|-70|127|false|DUAL|1|0|255|0|117:QgQBgGAk/OW4pGsm/OW4pGoBAAAAAAAA||||G/91AEIEAYBgJPzluKRrJvzluKRqAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402233285
24:FC:E5:B8:A4:6B,[TV] Samsung 8 Series (75),-62,127,False,-1.178933,-0.3166117,3.696219,39.7221527099609,-105.182807922363,277.407379150391,24:FC:E5:B8:A4:6B|[TV] Samsung 8 Series (75)|-62|127|false|DUAL|1|0|255|0|117:QgQBgGAk/OW4pGsm/OW4pGoBAAAAAAAA||||G/91AEIEAYBgJPzluKRrJvzluKRqAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402287725
52:7E:30:E9:82:4B,,-74,127,True,-1.239602,-0.4263146,3.551617,39.7221641540527,-105.182777404785,61.5909423828125,52:7E:30:E9:82:4B||-74|127|true|UNKNOWN|1|0|255|0|76:EAYeGl+6WZkBAAAAAAAAAAAAAAAAgAAAAA==|||26|AgEaAgoMC/9MABAGHhpfulmZFP9MAAEAAAAAAAAAAAAAAACAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402071898
33:D6:7C:E5:FD:C5,,-82,127,False,-1.239602,-0.4263146,3.551617,39.7221641540527,-105.182777404785,61.5909423828125,33:D6:7C:E5:FD:C5||-82|127|false|UNKNOWN|1|0|255|0|6:AQkgIstoioGjPeyh5dfZ70g02Uf/B1d4yJf3||||Hv8GAAEJICLLaIqBoz3soeXX2e9INNlH/wdXeMiX9wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402071907
24:FC:E5:B8:A4:6B,[TV] Samsung 8 Series (75),-66,127,False,-1.248225,-0.425587,3.542069,39.7221641540527,-105.182777404785,61.6242256164551,24:FC:E5:B8:A4:6B|[TV] Samsung 8 Series (75)|-66|127|false|DUAL|1|0|255|0|117:QgQBgGAk/OW4pGsm/OW4pGoBAAAAAAAA||||G/91AEIEAYBgJPzluKRrJvzluKRqAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402071957
66:27:43:94:42:43,,-65,127,True,-1.267377,-0.4259517,3.514597,39.7221641540527,-105.182777404785,61.6907844543457,66:27:43:94:42:43||-65|127|true|UNKNOWN|1|0|255|0|76:EAUZHJbb/Q==|||26|AgEaAgoMCv9MABAFGRyW2/0AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402072019
33:D6:7C:E5:FD:C5,,-73,127,False,-1.267377,-0.4259517,3.514597,39.7221641540527,-105.182777404785,61.6907844543457,33:D6:7C:E5:FD:C5||-73|127|false|UNKNOWN|1|0|255|0|6:AQkgIstoioGjPeyh5dfZ70g02Uf/B1d4yJf3||||Hv8GAAEJICLLaIqBoz3soeXX2e9INNlH/wdXeMiX9wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402072020
0D:24:F1:43:F3:99,,-79,127,False,-1.274986,-0.4260516,3.505373,39.7221641540527,-105.182777404785,61.7240676879883,0D:24:F1:43:F3:99||-79|127|false|UNKNOWN|1|0|255|0|76:CQYDpsCoDGo=|||26|AgEaC/9MAAkGA6bAqAxqAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402072056
CD:A4:CF:45:F7:FF,,-73,127,True,-1.16572,-0.4826751,3.552581,39.7221565246582,-105.18278503418,223.020904541016,CD:A4:CF:45:F7:FF||-73|127|true|UNKNOWN|1|0|255|0|76:EhkgsEoiMiaRYgfZHqR/5ig8EhCge6/bNgMv||||Hv9MABIZILBKIjImkWIH2R6kf+YoPBIQoHuv2zYDLwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402233367
24:FC:E5:B8:A4:6B,[TV] Samsung 8 Series (75),-86,127,False,-1.152606,-0.4773169,3.540101,39.7221565246582,-105.18278503418,223.054122924805,24:FC:E5:B8:A4:6B|[TV] Samsung 8 Series (75)|-86|127|false|DUAL|1|0|255|0|117:QgQBgGAk/OW4pGsm/OW4pGoBAAAAAAAA||||G/91AEIEAYBgJPzluKRrJvzluKRqAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402233400
D2:9C:BC:1C:45:69,,-88,127,True,-1.252327,-0.2854092,3.457335,39.7221488952637,-105.182807922363,277.124786376953,D2:9C:BC:1C:45:69||-88|127|true|UNKNOWN|1|0|255|0|76:Ehkgbx3E9oUqqqGUbtW4qlPHlYA1WFvWPgKy||||Hv9MABIZIG8dxPaFKqqhlG7VuKpTx5WANVhb1j4CsgAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402287442
24:FC:E5:B8:A4:6B,[TV] Samsung 8 Series (75),-64,127,False,-1.235029,-0.2946096,3.505218,39.7221488952637,-105.182807922363,277.207916259766,24:FC:E5:B8:A4:6B|[TV] Samsung 8 Series (75)|-64|127|false|DUAL|1|0|255|0|117:QgQBgGAk/OW4pGsm/OW4pGoBAAAAAAAA||||G/91AEIEAYBgJPzluKRrJvzluKRqAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402287527
CD:A4:CF:45:F7:FF,,-83,127,True,-1.235029,-0.2946096,3.505218,39.7221488952637,-105.182807922363,277.207916259766,CD:A4:CF:45:F7:FF||-83|127|true|UNKNOWN|1|0|255|0|76:EhkgsEoiMiaRYgfZHqR/5ig8EhCge6/bNgMv||||Hv9MABIZILBKIjImkWIH2R6kf+YoPBIQoHuv2zYDLwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402287540
CA:ED:36:1B:66:F6,,-67,127,True,-1.215337,-0.3096366,3.570129,39.7221527099609,-105.182807922363,277.2744140625,CA:ED:36:1B:66:F6||-67|127|true|UNKNOWN|1|0|255|0|76:EhkQ8Erlcd2wKgUqPZ/lfbT4QzT0drsYDwEV||||Hv9MABIZEPBK5XHdsCoFKj2f5X20+EM09Ha7GA8BFQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402287614
33:D6:7C:E5:FD:C5,,-80,127,False,-1.317989,-0.4349155,3.443202,39.7221641540527,-105.182777404785,61.8904418945313,33:D6:7C:E5:FD:C5||-80|127|false|UNKNOWN|1|0|255|0|6:AQkgIstoioGjPeyh5dfZ70g02Uf/B1d4yJf3||||Hv8GAAEJICLLaIqBoz3soeXX2e9INNlH/wdXeMiX9wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402072219
0D:24:F1:43:F3:99,,-69,127,False,-1.317989,-0.4349155,3.443202,39.7221641540527,-105.182777404785,61.8904418945313,0D:24:F1:43:F3:99||-69|127|false|UNKNOWN|1|0|255|0|76:CQYDpsCoDGo=|||26|AgEaC/9MAAkGA6bAqAxqAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402072239
24:FC:E5:B8:A4:6B,[TV] Samsung 8 Series (75),-79,127,False,-1.336931,-0.4381934,3.414782,39.7221641540527,-105.182777404785,61.9570045471191,24:FC:E5:B8:A4:6B|[TV] Samsung 8 Series (75)|-79|127|false|DUAL|1|0|255|0|117:QgQBgGAk/OW4pGsm/OW4pGoBAAAAAAAA||||G/91AEIEAYBgJPzluKRrJvzluKRqAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402072261
7E:99:35:2B:65:70,,-91,127,False,-1.336931,-0.4381934,3.414782,39.7221641540527,-105.182777404785,61.9570045471191,7E:99:35:2B:65:70||-91|127|false|UNKNOWN|1|0|255|0|6:AQkgAjQcGoqTvcCMP6WvjdO/rbK/3C1BhQRP||||Hv8GAAEJIAI0HBqKk73AjD+lr43Tv62yv9wtQYUETwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402072267
66:27:43:94:42:43,,-62,127,True,-1.336931,-0.4381934,3.414782,39.7221641540527,-105.182777404785,61.9570045471191,66:27:43:94:42:43||-62|127|true|UNKNOWN|1|0|255|0|76:EAUZHJbb/Q==|||26|AgEaAgoMCv9MABAFGRyW2/0AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402072287
33:D6:7C:E5:FD:C5,,-71,127,False,-1.344978,-0.4385094,3.401316,39.7221641540527,-105.182777404785,61.9902839660645,33:D6:7C:E5:FD:C5||-71|127|false|UNKNOWN|1|0|255|0|6:AQkgIstoioGjPeyh5dfZ70g02Uf/B1d4yJf3||||Hv8GAAEJICLLaIqBoz3soeXX2e9INNlH/wdXeMiX9wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402072324
05:7A:17:32:4F:C4,,-94,127,False,-1.353345,-0.4385797,3.38893,39.7221641540527,-105.182777404785,62.0235557556152,05:7A:17:32:4F:C4||-94|127|false|UNKNOWN|1|0|255|0|6:AQkgImi8Y31aXlCQLQdnjPcDwkKjA6pOPgLC||||Hv8GAAEJICJovGN9Wl5QkC0HZ4z3A8JCowOqTj4CwgAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402072349
52:7E:30:E9:82:4B,,-68,127,True,-1.37504,-0.4395775,3.355323,39.7221641540527,-105.182777404785,62.0901107788086,52:7E:30:E9:82:4B||-68|127|true|UNKNOWN|1|0|255|0|76:EAYeGl+6WZkBAAAAAAAAAAAAAAAAgAAAAA==|||26|AgEaAgoMC/9MABAGHhpfulmZFP9MAAEAAAAAAAAAAAAAAACAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402072435
24:FC:E5:B8:A4:6B,[TV] Samsung 8 Series (75),-63,127,False,-1.37504,-0.4395775,3.355323,39.7221641540527,-105.182777404785,62.0901107788086,24:FC:E5:B8:A4:6B|[TV] Samsung 8 Series (75)|-63|127|false|DUAL|1|0|255|0|117:QgQBgGAk/OW4pGsm/OW4pGoBAAAAAAAA||||G/91AEIEAYBgJPzluKRrJvzluKRqAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402072437
0D:24:F1:43:F3:99,,-77,127,False,-1.37504,-0.4395775,3.355323,39.7221641540527,-105.182777404785,62.0901107788086,0D:24:F1:43:F3:99||-77|127|false|UNKNOWN|1|0|255|0|76:CQYDpsCoDGo=|||26|AgEaC/9MAAkGA6bAqAxqAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402072425
33:D6:7C:E5:FD:C5,,-69,127,False,-1.37504,-0.4395775,3.355323,39.7221641540527,-105.182777404785,62.0901107788086,33:D6:7C:E5:FD:C5||-69|127|false|UNKNOWN|1|0|255|0|6:AQkgIstoioGjPeyh5dfZ70g02Uf/B1d4yJf3||||Hv8GAAEJICLLaIqBoz3soeXX2e9INNlH/wdXeMiX9wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=|402072434
